size of corpus: 10178

filename	report	source:
J03-1001	 	*
J03-1004	*	*
C90-3014	 	*
J03-1003	*	*
W08-1138	 	*
J03-1006	 	*
J03-1005	*	*
C90-3016	 	*
C90-3017	 	*
C90-3018	 	*
C90-3019	 	*
W13-2807	*	*
W13-2806	*	*
W13-2809	*	*
W13-2808	*	*
W13-2813	 	*
W13-2814	*	*
W13-2815	 	*
W13-2816	 	*
W13-2810	*	*
W13-2811	*	*
W13-2812	*	*
N13-2001	*	*
W08-1133	 	*
N13-2002	*	
W08-1131	 	*
W08-1132	 	*
C90-3010	 	*
W08-1129	 	*
C90-3025	 	*
C90-3022	 	*
C90-3028	 	*
C90-3029	 	*
W08-1127	 	*
C90-3026	 	*
J88-4001	 	*
J88-4003	 	*
W13-2804	 	*
W13-2805	*	*
W13-2803	 	*
W13-2801	*	
W08-1120	 	*
W08-1122	*	*
W09-1904	 	*
W09-1903	 	*
W09-1905	*	*
E06-3009	 	*
E06-3005	 	*
E06-3001	*	
E06-3004	*	*
W09-1901	*	*
A00-2036	*	*
A00-2035	 	*
A00-2038	 	*
A00-2032	*	*
A00-2031	 	*
A00-2034	*	*
A00-2033	 	*
A00-2030	 	*
I05-5008	 	*
I05-5007	*	*
C02-1101	 	*
W97-0409	 	*
C02-1102	 	*
P85-1038	 	*
W07-0103	*	*
W07-0102	 	*
P85-1035	 	*
W07-0104	 	*
P85-1037	 	*
A00-2026	 	*
A00-2025	 	*
J91-1003	 	*
J91-1002	 	*
A00-2024	 	*
J91-1001	 	*
A00-2023	 	*
A00-2022	 	*
A00-2021	 	*
A00-2020	 	*
I05-5012	 	*
I05-5011	 	*
I05-5010	 	*
C02-1108	 	*
W97-0411	*	
W12-3710	 	*
C90-3050	 	*
W12-3711	*	
W12-3716	 	*
C90-3052	 	*
C92-3158	 	*
A00-2017	*	*
P85-1025	 	*
P85-1026	 	*
A00-2018	 	*
P85-1023	 	*
A00-2019	 	*
P85-1024	 	*
C92-3150	 	*
A00-2012	 	*
A00-2011	 	*
P85-1033	 	*
C92-3155	 	*
A00-2014	 	*
A00-2013	*	*
P85-1032	 	*
C92-3153	 	*
A00-2015	 	*
W12-3708	 	*
I05-5003	 	*
W12-3707	*	
I05-5002	*	*
I05-5005	 	*
I05-5004	 	*
W12-3709	*	
W10-0304	 	*
I05-5001	*	*
W10-0303	*	*
C90-3059	 	*
W12-3705	 	*
W12-3706	*	
C90-3063	 	*
W12-3703	 	*
W12-3704	 	*
P85-1012	 	*
A00-2008	 	*
C92-3168	 	*
A00-2009	*	*
A00-2006	 	*
P85-1014	 	*
A00-2007	*	*
P85-1015	 	*
P85-1016	 	*
P85-1017	 	*
P85-1018	 	*
C92-3162	 	*
C92-3161	 	*
A00-2005	 	*
A00-2004	*	*
A00-2003	*	
P85-1022	 	*
A00-2002	 	*
P85-1021	 	*
C02-1131	 	*
W07-2218	*	*
C02-1132	*	*
W07-2219	*	*
W07-2216	*	*
C02-1130	 	*
W07-2217	*	*
W08-2122	 	*
N10-3001	*	
W08-2121	*	*
W07-2213	*	*
W08-2123	 	*
C02-1139	 	*
C02-1138	*	*
C02-1134	 	*
W07-2211	*	
W08-2125	 	*
J99-1002	*	*
J99-1003	 	*
W08-2126	 	*
J99-1004	 	*
J99-1001	*	
W07-2205	 	*
W07-2206	*	*
W07-2207	*	*
C02-1142	 	*
W07-2208	*	*
C02-1143	 	*
W07-2201	 	*
W08-2112	 	*
W07-2202	*	*
W07-2203	*	*
W08-2111	 	*
W07-2204	 	*
C02-1148	 	*
P05-2004	*	*
P05-2003	 	*
C02-1144	 	*
C02-1145	 	*
P05-2008	 	*
C02-1146	 	*
P05-2006	 	*
W08-2114	*	*
W08-2118	*	*
W08-2119	 	*
P05-2012	 	*
W08-2140	 	*
C02-1114	 	*
C02-1112	 	*
C02-1117	 	*
C02-1118	 	*
P05-2013	 	*
P05-2016	*	
C02-1115	 	*
C02-1119	 	*
P05-2022	*	
W08-2134	 	*
W04-2703	 	*
W08-2132	 	*
W04-2704	 	*
W04-2705	 	*
W04-2708	 	*
C02-1122	 	*
C02-1125	 	*
C02-1126	*	*
C02-1127	*	*
P05-2024	 	*
A00-2041	 	*
A00-2043	*	*
W07-2220	*	*
W08-2138	 	*
W12-3205	*	
W12-3204	 	*
C94-2169	 	*
W12-3207	*	*
W12-3206	*	*
P07-2040	 	*
P07-2047	 	*
W12-3208	 	*
P07-2045	 	*
P07-2044	 	*
P07-2049	 	*
P10-1139	 	*
W12-3201	*	*
P10-1138	 	*
W12-3203	*	*
P10-1136	 	*
P10-1135	*	*
P10-1144	*	*
P10-1145	 	*
C02-1068	 	*
P10-1142	*	*
C02-1067	 	*
P10-1143	*	*
N07-1071	*	*
W02-1118	 	*
N07-1070	*	*
P10-1141	*	*
N07-1072	*	*
C02-1061	 	*
W02-1111	*	*
W02-1112	 	*
C94-2165	 	*
C02-1065	 	*
C02-1064	*	*
P07-2032	 	*
P07-2031	 	*
P07-2034	 	*
P07-2035	 	*
W12-3210	*	
P10-1129	 	*
W00-0904	 	*
P07-2038	*	*
P10-1128	*	
W00-0901	 	*
P10-1125	*	*
W12-3213	 	*
P10-1124	*	*
W00-0906	 	*
W12-3212	 	*
P10-1127	*	*
W00-0905	 	*
P10-1126	 	*
W02-1108	 	*
P10-1131	*	*
C02-1056	 	*
P10-1132	*	*
P10-1133	*	
N07-1064	 	*
C02-1058	*	*
P10-1134	*	*
N07-1063	*	*
N07-1062	 	*
N07-1061	*	*
N07-1060	 	*
P10-1130	*	*
C94-2174	 	*
C02-1051	 	*
C94-2178	*	*
C02-1053	 	*
C94-2177	 	*
N07-1069	 	*
C94-2176	 	*
N07-1067	 	*
C02-1054	 	*
C94-2175	*	*
J89-2001	*	*
W11-0413	 	*
P10-1159	*	*
P10-1158	*	*
P10-1157	*	*
W11-0415	 	*
P07-2027	 	*
W11-0411	*	*
P07-2026	 	*
P10-1160	*	*
C94-2180	 	*
C02-1049	 	*
W11-0407	*	
W11-0408	*	
C94-2187	 	*
C94-2189	 	*
C02-1042	 	*
C94-2188	 	*
C02-1040	*	*
C94-2183	 	*
C94-2182	 	*
C94-2184	 	*
P07-2011	 	*
P07-2010	 	*
P10-1147	*	*
P07-2019	 	*
W11-0404	 	*
P10-1146	*	*
P10-1149	 	*
W11-0401	*	*
P07-2015	 	*
P07-2018	 	*
P07-2017	 	*
C02-1039	 	*
C02-1038	 	*
P10-1150	*	*
P10-1151	*	*
P10-1152	 	*
P10-1154	*	*
P10-1155	*	*
P10-1156	 	*
C02-1036	 	*
W13-1602	*	
C02-1033	*	*
C02-1032	 	*
C94-2197	 	*
C94-2196	 	*
C94-2195	 	*
P07-2004	 	*
P07-2008	 	*
P07-2009	*	*
W13-1608	*	
W04-0505	 	*
W04-0506	 	*
W13-1614	*	
W04-0507	 	*
W13-1615	*	
W04-0508	 	*
C92-3145	 	*
W04-0502	 	*
W04-0503	 	*
C02-1093	 	*
C92-3136	 	*
C92-3138	 	*
C02-1097	 	*
C02-1099	 	*
W11-0419	 	*
W11-0417	 	*
C02-1091	 	*
C02-1090	 	*
C02-1088	*	*
C92-3128	 	*
C92-3126	 	*
C92-3125	 	*
W97-0508	 	*
C02-1080	 	*
W04-0509	 	*
C02-1075	*	*
C02-1076	 	*
C02-1070	 	*
C02-1073	 	*
C02-1078	 	*
W97-1108	 	*
W12-0704	*	*
W12-0706	*	
W11-1104	 	*
W11-1102	*	*
P13-3005	*	
W11-1109	*	*
P13-3004	*	
W11-1108	 	*
W11-1107	 	*
I05-4002	 	*
W10-3022	 	*
W10-3023	 	*
W11-1101	*	*
W10-1809	 	*
W10-1808	 	*
W10-1806	*	
W10-1805	*	
W10-1804	 	*
W10-1803	 	*
P13-3008	*	
P13-3012	*	
W10-1811	 	*
I05-4010	*	*
W10-1814	 	*
N06-3005	 	*
N07-1011	*	*
N06-3004	*	
W10-1817	 	*
N07-1010	*	*
W10-1819	*	
N07-1015	 	*
W04-1612	 	*
N03-3004	*	
N07-1013	 	*
N03-3006	 	*
P13-3019	*	
N07-1019	 	*
W11-2606	 	*
N07-1018	 	*
C92-4212	 	*
N07-1016	 	*
W04-1609	 	*
C94-2106	 	*
C94-2107	 	*
P13-3023	*	
P13-3025	*	*
P13-3021	*	
N07-1002	 	*
W04-1604	 	*
N07-1004	 	*
C94-2112	 	*
W04-1602	 	*
C92-4202	 	*
N07-1006	 	*
N07-1008	*	*
W04-1606	 	*
C92-4203	 	*
N07-1007	*	*
W11-2602	*	*
C94-2119	 	*
C94-2113	 	*
N03-3009	*	*
W12-0703	 	*
C94-2114	 	*
W12-0701	*	*
C94-2116	 	*
W10-1834	 	*
N07-1038	 	*
N07-1039	*	*
C94-2122	 	*
N07-1037	*	*
C94-2123	 	*
C94-2120	 	*
N07-1034	 	*
C94-2121	 	*
N07-1032	 	*
W10-1839	 	*
N07-1033	 	*
P10-1101	*	
N07-1030	*	*
N07-1031	 	*
P10-1100	*	*
W10-1836	*	*
W10-1844	 	*
C94-2125	 	*
N07-1028	 	*
W07-1203	 	*
N07-1029	 	*
W07-1202	*	*
C94-2131	 	*
N07-1023	 	*
N07-1024	 	*
W07-1204	 	*
W07-1207	 	*
N07-1025	*	*
W07-1206	 	*
N07-1026	*	*
W07-1209	*	
N07-1020	 	*
N07-1021	*	*
N07-1022	*	*
C94-2139	 	*
N07-1058	 	*
C94-2144	 	*
W07-1217	*	*
W07-1216	 	*
N07-1056	 	*
N07-1057	*	*
W09-0307	 	*
N07-1050	*	*
N07-1051	*	*
N07-1054	*	*
P10-1121	 	*
N07-1055	*	*
P10-1123	*	*
N07-1052	 	*
P10-1122	*	*
P10-1113	*	*
P10-1114	*	*
P10-1115	 	*
P10-1116	*	*
P10-1117	 	*
W07-1210	 	*
C94-2149	 	*
J84-2001	*	
C94-2154	 	*
N07-1046	*	*
N07-1047	 	*
N07-1049	*	*
N07-1040	 	*
P10-1112	*	*
P10-1111	*	*
N07-1042	*	*
P10-1110	*	*
N07-1043	*	*
N07-1044	 	*
P10-1105	*	*
P10-1103	*	*
P10-1108	 	*
P10-1109	*	*
P10-1106	 	*
P10-1107	 	*
P07-2057	 	*
W07-1220	*	
P07-2055	 	*
P07-2056	 	*
P07-2053	*	*
P07-2054	 	*
P07-2051	 	*
P07-2052	*	*
W04-2410	*	
W04-2411	*	
W09-0715	*	
W04-2412	*	*
W04-2413	 	*
W04-2414	 	*
P99-1034	 	*
W05-0105	 	*
W04-2415	 	*
P99-1033	*	*
W05-0104	 	*
W04-2416	 	*
W04-2417	 	*
P99-1036	*	*
W04-2418	 	*
P99-1035	 	*
W04-2419	 	*
W09-0710	 	*
P99-1032	*	*
P11-3020	*	
P99-1027	 	*
W04-2420	 	*
W04-2421	 	*
W04-2422	 	*
W09-0702	 	*
P99-1024	*	
W09-0701	 	*
P99-1023	*	*
P99-1022	 	*
P99-1021	*	*
P99-1020	*	*
P99-1017	 	*
P99-1018	 	*
P99-1015	 	*
P99-1016	*	*
P99-1010	 	*
P99-1011	 	*
P99-1014	 	*
P99-1004	*	*
P99-1005	 	*
P99-1006	 	*
J95-4002	 	*
P99-1008	 	*
P99-1009	*	
J95-4001	*	*
J95-4004	*	*
W04-2402	*	*
W04-2403	 	*
W04-2401	 	*
W04-2406	 	*
W04-2407	 	*
W04-2404	*	*
P99-1001	 	*
W04-2405	 	*
D08-1108	*	*
P96-1041	 	*
D08-1107	 	*
P96-1042	 	*
P96-1043	 	*
P96-1044	 	*
D08-1109	*	*
D08-1100	 	*
D08-1102	 	*
L08-1403	 	*
D08-1104	*	*
D08-1103	*	*
D08-1106	*	*
E12-2021	 	*
D08-1105	*	*
P96-1039	 	*
P96-1038	*	*
P96-1034	 	*
P96-1037	 	*
P96-1036	*	*
P96-1032	 	*
P96-1033	 	*
P96-1030	*	*
P96-1031	 	*
D08-1113	*	*
D08-1112	*	*
D08-1114	 	*
W08-1205	 	*
W08-1206	 	*
W08-1207	 	*
W08-1202	 	*
P96-1027	 	*
P96-1025	 	*
P96-1024	 	*
P96-1023	*	*
E12-2004	*	
P96-1057	 	*
P11-3001	*	*
P11-3003	*	*
P11-3002	*	*
P11-3005	*	
P11-3004	 	*
E12-2019	 	*
P11-3009	 	*
P11-3007	*	
P96-1055	 	*
E12-2012	 	*
P11-3015	*	*
P11-3013	*	
W10-3405	 	*
I08-6004	 	*
I08-6006	 	*
C96-2164	 	*
C96-2162	 	*
C96-2163	 	*
W07-0207	*	
C96-2166	 	*
W07-0208	*	*
J90-1004	 	*
J90-1003	 	*
J90-1002	 	*
J90-1001	 	*
P96-1015	 	*
J00-4005	 	*
W08-2005	*	*
W08-2006	 	*
J00-4002	*	
P96-1018	*	*
J00-4001	 	*
P96-1019	 	*
P96-1016	 	*
J00-4004	*	*
J00-4003	*	*
W97-0320	*	*
W97-0322	*	*
C96-2159	 	*
W97-0323	*	*
C96-2155	 	*
W97-0317	 	*
C96-2157	 	*
W97-0318	*	*
W97-0319	 	*
C96-2151	 	*
C96-2153	 	*
W08-2001	*	
P96-1022	 	*
P96-1021	 	*
P96-1020	*	
P96-1001	 	*
W09-3951	 	*
P96-1003	 	*
P96-1006	*	*
P96-1008	*	*
P96-1009	 	*
C96-2148	 	*
C96-2147	*	*
P99-1081	 	*
P99-1083	 	*
C96-2141	 	*
W09-3953	 	*
P96-1011	 	*
P96-1010	 	*
W97-0301	*	*
W97-0302	 	*
W97-0304	 	*
W03-0907	 	*
W03-0906	 	*
W09-1801	*	*
P99-1079	*	*
W09-3943	 	*
W09-1803	 	*
P99-1077	 	*
W09-1802	 	*
P99-1071	 	*
P99-1072	 	*
H94-1100	 	*
P99-1070	 	*
W09-1804	*	*
W03-0910	*	
W97-0312	 	*
W97-0313	 	*
W97-0311	*	*
P99-1059	 	*
P99-1066	 	*
W09-3930	 	*
P99-1067	*	*
P99-1068	 	*
P99-1069	 	*
P99-1062	 	*
W09-3934	 	*
W09-3937	 	*
W09-3936	 	*
P99-1065	 	*
W09-3939	 	*
W03-0902	*	*
W03-0903	 	*
W03-0901	 	*
P99-1061	 	*
W97-0309	 	*
W97-0308	 	*
W97-0307	*	*
W97-0306	 	*
W97-0305	 	*
P99-1048	 	*
P99-1053	 	*
P99-1054	 	*
P99-1051	*	*
H92-1115	 	*
P99-1052	 	*
W09-3922	 	*
C96-2190	 	*
W02-1502	 	*
W02-1503	 	*
W02-1506	 	*
W09-3929	 	*
W02-1507	 	*
P99-1050	 	*
P99-1037	 	*
P99-1039	 	*
H92-1103	 	*
C96-2183	 	*
P99-1041	*	*
P99-1042	 	*
P99-1043	*	*
P99-1044	 	*
P99-1045	 	*
P99-1046	*	*
P99-1047	*	*
C96-2187	 	*
W09-3916	 	*
W09-3919	 	*
W01-1404	*	
W01-1405	 	*
W01-1406	 	*
C96-2202	 	*
W01-1407	*	*
W01-1401	 	*
W11-0329	*	*
W01-1402	*	*
W01-1403	 	*
W11-1401	 	*
C96-2208	 	*
W10-1901	*	*
W02-1402	 	*
C96-2212	 	*
W02-1401	 	*
W10-1903	 	*
W10-1904	 	*
W10-1905	*	*
W02-1405	*	
W10-1906	*	
W00-1009	 	*
W11-0319	*	
W11-0318	*	
W00-1007	*	
W10-1908	 	*
W02-1407	 	*
W11-0320	*	*
W11-0327	*	
W11-0328	*	*
W11-0326	*	*
W11-0323	*	
W00-0804	 	*
W11-0324	*	
W00-0802	 	*
C96-2215	 	*
W10-1911	 	*
W11-0322	*	
W10-1910	 	*
W11-0308	*	
W11-0307	*	
W11-0309	 	*
W13-1736	*	
W11-1422	*	*
W11-0310	 	*
W11-0311	*	*
W11-0314	*	*
W11-0315	*	*
W11-0316	*	*
W11-0317	*	
W11-1407	 	*
W11-1412	*	*
W11-1410	 	*
W11-1417	 	*
W11-1415	*	
W11-0301	*	*
W11-0302	 	*
W11-0303	*	*
W13-1716	*	
W12-3102	*	*
W12-3101	 	*
W12-3104	 	*
W12-3103	*	*
C00-2089	*	
C00-2086	 	*
W12-3109	 	*
C00-2087	 	*
W13-1706	 	*
W12-3106	 	*
W12-3105	 	*
W12-3108	 	*
W12-3107	*	*
W13-1723	*	
W13-1725	*	
J89-3002	 	*
W12-3115	 	*
W12-3114	 	*
J90-2002	 	*
W12-3113	 	*
W12-3112	 	*
W12-3111	 	*
C00-2099	 	*
J90-2001	*	
W12-3110	 	*
W13-1719	*	
C00-2098	 	*
W12-3119	 	*
C00-2092	 	*
W12-3118	 	*
W12-3117	*	*
C00-2093	 	*
C00-2094	 	*
W00-0801	 	*
W12-2032	*	*
W12-2033	*	*
W12-2030	 	*
W12-2031	*	*
W12-2039	*	*
W13-1703	*	*
W13-1704	*	*
J92-1003	 	*
W01-1414	 	*
J92-1004	 	*
W01-1413	 	*
W01-1412	*	*
W01-1411	*	*
J92-1001	*	*
J92-1002	 	*
W01-1408	 	*
W01-1409	 	*
P06-2100	*	*
W12-3149	*	*
W12-2019	*	*
P06-2101	*	*
W12-3147	*	
W12-2013	*	
W12-3148	*	*
P06-2103	*	*
W12-3145	 	*
P06-2104	*	*
P06-2105	 	*
W12-3146	*	*
W12-3143	 	*
P06-2106	 	*
W12-3144	*	*
P06-2107	*	*
W12-2011	 	*
P06-2108	 	*
W12-3141	*	*
S10-1049	*	
W12-3142	*	*
P06-2109	 	*
W12-3140	*	*
J83-3002	 	*
J83-3001	 	*
A94-1008	 	*
A94-1009	 	*
T87-1005	 	*
A94-1006	*	*
T87-1006	 	*
J83-3005	 	*
A94-1007	*	*
J83-3004	 	*
J83-3003	*	*
A94-1002	 	*
A94-1001	 	*
P06-2111	*	*
S10-1051	 	*
P06-2112	*	*
W12-2029	*	
S10-1052	 	*
W12-2028	*	*
W12-2027	 	*
S10-1055	 	*
W12-3156	*	*
P06-2116	 	*
W12-3157	*	
W12-2025	*	*
W12-2024	*	
S10-1053	 	*
W12-3158	*	*
W12-3159	*	
S10-1054	 	*
W12-2022	*	*
S10-1059	 	*
W12-3152	*	*
W12-3153	*	*
S10-1057	 	*
P06-2117	*	*
W12-3154	*	*
P06-2118	*	*
S10-1058	 	*
W12-3151	 	*
W12-3150	*	*
W12-3129	*	*
P06-2122	*	*
W12-3127	*	
S10-1062	 	*
S10-1063	 	*
P06-2123	*	*
W12-3128	*	*
W12-3121	*	
W12-3122	*	*
P06-2124	*	*
W12-3125	*	*
W12-3126	*	
S10-1065	 	*
W12-3123	 	*
W12-3124	*	
W12-0406	 	*
S10-1073	 	*
W12-2007	*	
W12-3139	*	*
S10-1074	 	*
W12-2006	 	*
S10-1071	 	*
W12-0403	 	*
W12-2005	*	*
S10-1072	 	*
W12-0402	 	*
W12-0401	 	*
W12-3130	*	*
W12-3131	*	*
W12-3132	*	*
S10-1079	 	*
W12-3133	*	
S10-1077	 	*
W12-2004	*	*
W12-3134	*	*
W12-3135	*	*
S10-1078	 	*
S10-1075	*	*
W12-2002	 	*
W12-3136	 	*
W12-2001	*	
S10-1076	 	*
W12-3137	*	*
W04-0211	*	*
W04-0212	*	*
W04-0213	 	*
W04-0214	 	*
W04-0210	*	*
W04-0215	 	*
W04-0216	 	*
S10-1087	*	*
S10-1089	 	*
S10-1081	 	*
S10-1080	 	*
S10-1082	 	*
W04-0204	 	*
A94-1045	 	*
W04-0208	 	*
A94-1030	 	*
S10-1090	*	
S10-1094	 	*
S10-1093	 	*
A94-1037	 	*
W10-1921	*	*
W11-2508	 	*
W11-2507	 	*
A94-1024	 	*
W09-2903	 	*
A94-1027	 	*
W09-2901	 	*
W09-2906	 	*
W09-2907	 	*
W10-1919	 	*
W09-2904	 	*
W09-2905	 	*
W10-1913	 	*
W10-1915	 	*
W10-1914	*	*
W12-3160	*	*
W97-1413	 	*
W11-2501	 	*
W11-2506	*	
W11-2503	 	*
A94-1010	 	*
W11-2504	*	*
A94-1014	*	
A94-1013	 	*
A94-1016	 	*
A94-1018	*	*
A94-1019	*	
P06-2093	 	*
P06-2092	*	
W04-2510	 	*
P06-2094	 	*
J80-2003	 	*
P06-2095	 	*
P06-2096	 	*
P06-2097	*	
P06-2098	 	*
J80-2001	 	*
J80-2002	 	*
P06-2082	*	*
P06-2081	 	*
P06-2080	 	*
M92-1008	 	*
M92-1006	 	*
M92-1004	 	*
M92-1005	 	*
M92-1002	 	*
M92-1003	 	*
P06-2085	 	*
D13-1203	*	*
M92-1001	 	*
P06-2086	 	*
P06-2083	 	*
D13-1201	*	
P06-2084	 	*
P06-2089	*	*
D13-1204	*	
D13-1205	*	
P06-2071	 	*
P06-2070	*	*
M92-1015	 	*
P06-2076	 	*
P06-2079	*	*
P06-2074	 	*
P06-2075	*	*
P06-2060	*	
M92-1024	 	*
P06-2067	*	
A88-1034	 	*
P06-2065	 	*
P06-2066	*	*
A88-1032	 	*
P06-2063	*	*
P06-2064	*	*
P06-2061	 	*
A88-1030	 	*
S10-1028	 	*
H94-1048	 	*
H94-1047	 	*
W09-0618	 	*
H94-1046	 	*
H94-1040	 	*
W09-0611	 	*
H94-1041	 	*
W09-0612	 	*
W09-0613	 	*
W09-0614	 	*
W09-0615	*	*
P06-2053	 	*
P06-2052	 	*
P06-2055	 	*
P06-2057	*	*
P06-2056	 	*
P06-2059	*	*
I08-5003	*	
W09-0607	 	*
S10-1019	 	*
W09-0608	 	*
W12-6219	*	
S10-1018	 	*
W09-0609	 	*
H94-1054	 	*
H94-1052	 	*
H94-1051	 	*
H94-1050	 	*
W09-0603	 	*
W12-6216	*	
W09-0604	*	*
W08-1308	*	
P06-2041	*	*
W10-3304	*	
P06-2046	 	*
W08-1301	*	*
S10-1022	 	*
W08-1302	 	*
S10-1021	 	*
S10-1020	*	
P06-2047	 	*
S10-1027	 	*
S10-1026	 	*
W08-1306	 	*
S10-1025	 	*
W08-1307	 	*
I08-5013	*	
S10-1024	 	*
S10-1006	 	*
S10-1007	*	*
W12-6207	 	*
S10-1008	 	*
S10-1009	*	*
H94-1062	 	*
W09-0631	 	*
P06-2033	*	
P07-1120	*	*
P07-1121	*	*
P06-2032	 	*
P07-1122	*	*
P07-1123	*	*
P06-2034	*	*
P06-2031	*	
P07-1128	*	
S10-1013	 	*
S10-1010	 	*
P07-1124	 	*
P07-1125	*	*
P06-2036	 	*
P06-2039	 	*
S10-1012	 	*
P07-1126	 	*
S10-1011	 	*
P06-2038	 	*
T87-1040	 	*
W09-0629	 	*
W04-2501	 	*
T87-1042	 	*
W09-0628	 	*
T87-1044	 	*
W04-2505	*	
W09-0626	 	*
W09-0623	 	*
W04-2504	 	*
T87-1045	 	*
W09-0621	 	*
W04-2508	 	*
P07-1131	 	*
P06-2022	*	*
P06-2021	 	*
P06-2020	 	*
S10-1005	 	*
S10-1004	 	*
S10-1003	 	*
S10-1002	 	*
P06-2029	*	*
P06-2028	*	
S10-1001	 	*
P06-2027	*	*
P06-2025	 	*
W97-0201	*	*
W97-0203	 	*
W97-0202	 	*
W97-0205	 	*
W97-0204	 	*
W02-2030	*	*
H92-1030	 	*
P92-1013	 	*
W02-2035	 	*
P92-1012	 	*
W09-1701	*	
P92-1011	 	*
W02-2033	 	*
W09-1702	 	*
P92-1010	 	*
W02-2031	 	*
W09-1703	*	*
W09-1704	*	*
W02-2032	 	*
W09-1706	*	
H94-1003	 	*
H94-1001	 	*
J79-1026	 	*
P92-1017	 	*
P92-1016	 	*
W97-0212	 	*
W97-0211	*	*
W97-0210	*	
J93-2005	*	*
J93-2006	*	*
J93-2003	 	*
J93-2004	*	*
H94-1018	 	*
J93-2001	 	*
W97-0213	*	*
J93-2002	 	*
H92-1020	 	*
H92-1021	 	*
H92-1022	 	*
H92-1023	 	*
H92-1024	 	*
H92-1026	 	*
W09-3835	 	*
P92-1002	 	*
P92-1001	 	*
P92-1004	 	*
J87-3002	*	*
W09-3838	 	*
P92-1003	 	*
J87-3001	 	*
H92-1029	 	*
W07-0304	 	*
W09-3831	 	*
J87-3004	 	*
W07-0305	 	*
J87-3003	 	*
W09-3832	 	*
J87-3006	 	*
J87-3005	 	*
J87-3008	 	*
H94-1014	 	*
W97-0208	*	*
J87-3007	*	
W97-0209	*	*
W97-0206	 	*
H94-1016	 	*
J87-3009	 	*
W97-0207	 	*
P92-1006	 	*
W09-3839	 	*
H94-1010	 	*
P92-1005	 	*
H94-1011	 	*
P92-1008	 	*
H94-1013	 	*
P92-1007	 	*
H92-1053	 	*
W02-2010	 	*
H94-1020	 	*
W02-2016	 	*
W02-2013	 	*
W02-2014	 	*
W02-2019	 	*
W02-2017	 	*
W02-2018	 	*
H94-1027	 	*
J79-1045	 	*
H94-1028	 	*
H94-1025	 	*
H94-1026	 	*
H92-1040	 	*
H92-1045	 	*
H92-1046	 	*
H92-1047	*	*
J07-2004	 	*
J07-2003	*	*
J07-2002	*	*
W02-2020	 	*
W02-2022	 	*
W02-2024	*	*
W02-2025	 	*
W02-2026	 	*
H94-1031	 	*
H94-1032	 	*
H94-1034	 	*
H94-1039	 	*
W09-3808	 	*
W09-3805	 	*
W09-3804	 	*
W09-3803	 	*
W09-3802	 	*
P92-1054	 	*
W09-3801	 	*
P92-1052	 	*
P92-1053	 	*
P92-1050	 	*
J12-3004	*	
J12-3005	*	*
J12-3007	*	
J12-3008	*	
W02-2007	 	*
W02-2006	*	*
W02-2008	 	*
W02-2002	 	*
P92-1047	 	*
W02-2004	 	*
W02-2001	*	*
W00-0726	*	*
W00-0728	 	*
W00-0727	 	*
W00-0729	 	*
W00-0730	 	*
W09-3829	 	*
P92-1039	 	*
C96-2098	 	*
W00-0731	 	*
W00-0732	 	*
W00-0733	 	*
W00-0734	 	*
W00-0735	 	*
P92-1032	 	*
P92-1033	 	*
W09-3822	 	*
W09-3821	 	*
P92-1030	 	*
P92-1031	 	*
W09-3820	 	*
P92-1034	 	*
W09-3825	 	*
H92-1016	 	*
H92-1017	 	*
W09-3824	 	*
H92-1004	 	*
H92-1003	 	*
W00-0737	 	*
W00-0736	 	*
P92-1028	*	*
W00-0740	 	*
W09-3819	 	*
H92-1009	 	*
P92-1021	 	*
W09-3812	 	*
W09-3811	 	*
P92-1022	 	*
H92-1005	 	*
P92-1023	 	*
W09-3813	 	*
H92-1006	 	*
P92-1024	 	*
W09-3816	 	*
P92-1025	 	*
P92-1026	 	*
J03-3001	*	*
J03-3002	*	*
W00-0722	 	*
W00-0724	 	*
P01-1070	 	*
W10-4356	 	*
W10-4353	 	*
W00-0717	 	*
J95-3004	 	*
W11-1301	 	*
J95-3001	*	*
J95-3002	 	*
W11-1302	*	
W11-1303	 	*
J95-3003	 	*
W11-1304	 	*
W11-1305	 	*
W11-1306	 	*
W11-1307	 	*
W00-1104	 	*
W00-0712	 	*
W02-1304	*	*
W00-0706	*	*
W06-1910	 	*
P01-1060	 	*
J03-3005	*	*
J03-3004	*	*
J03-3003	 	*
W00-0708	 	*
P01-1069	 	*
P01-1067	*	*
P01-1066	 	*
P01-1064	*	*
P01-1063	 	*
W11-2408	*	
W00-0702	 	*
W11-0215	*	*
W11-0216	*	*
W11-0217	 	*
W11-0218	*	
W11-0214	 	*
W11-0210	 	*
W09-3901	 	*
W09-3902	 	*
W09-3909	 	*
W01-1514	 	*
W09-3905	 	*
W09-3906	 	*
W01-1511	 	*
W10-0104	 	*
W10-0105	 	*
W11-0204	 	*
W11-0202	*	
W10-0101	 	*
W10-0102	*	
W11-2405	*	
W11-2404	 	*
W11-2401	 	*
W11-2403	*	
W11-2402	*	*
W12-3402	*	
W12-3404	*	*
C96-2100	 	*
W12-3407	*	
W12-3408	*	*
C96-2103	 	*
W12-3409	*	
P13-1127	*	*
P13-1128	 	*
A83-1017	 	*
C90-1003	 	*
A83-1015	 	*
W12-3401	*	
C90-1005	 	*
P13-1131	*	
P13-1132	*	
P13-1135	*	*
P13-1134	*	
P13-1137	*	
H92-1064	 	*
